# Program   Filename    Redshift    Galaxy  Type    Sigma   Priority    Run_Id
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC068251.fits 0.0330  PGC068251e  Sa  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC068251.fits  0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1191673.fits    0.0500  PGC1191673e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1191673.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC068258.fits 0.0333  PGC068258e  SBbc    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC068258.fits  0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC068264.fits 0.0163  PGC068264e  S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC068264.fits  0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1150961.fits    0.0584  PGC1150961e Unk /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1150961.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1127166.fits    0.0561  PGC1127166e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1127166.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1134507.fits    0.0339  PGC1134507e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1134507.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_2MASXJ22131883+0032262.fits    0.0874  2MASXJ22131883+0032262e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ22131883+0032262.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1109092.fits    0.0500  PGC1109092e Sab /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1109092.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1211625.fits    0.0500  PGC1211625e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1211625.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1073911.fits    0.0500  PGC1073911e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1073911.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1216524.fits    0.0500  PGC1216524e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1216524.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1173010.fits    0.0429  PGC1173010e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1173010.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1082530.fits    0.0546  PGC1082530e S0-a    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1082530.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1142613.fits    0.0348  PGC1142613e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1142613.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC068357.fits 0.0298  PGC068357e  S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC068357.fits  0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1092914.fits    0.0922  PGC1092914e Sab /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1092914.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1066166.fits    0.0500  PGC1066166e Unk /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1066166.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1096363.fits    0.0500  PGC1096363e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1096363.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC068387.fits 0.0523  PGC068387e  S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC068387.fits  0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1175917.fits    0.0441  PGC1175917e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1175917.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1078764.fits    0.0547  PGC1078764e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1078764.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1113662.fits    0.0486  PGC1113662e Sab /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1113662.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1068487.fits    0.0560  PGC1068487e E   /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1068487.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1156435.fits    0.0453  PGC1156435e S0-a    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1156435.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1099189.fits    0.0480  PGC1099189e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1099189.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1126253.fits    0.0474  PGC1126253e Sab /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1126253.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_IC1437.fits    0.0298  IC1437e S0-a    /home/ec2-user/galaxies/POGSSNR_PS1only_IC1437.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1258513.fits    0.0500  PGC1258513e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1258513.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_SDSSJ221602.78+001251.0.fits   0.0500  SDSSJ221602.78+001251.0e    Unk /home/ec2-user/galaxies/POGSSNR_PS1only_SDSSJ221602.78+001251.0.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1083374.fits    0.0559  PGC1083374e Sab /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1083374.fits 0   1
