                  objname |  al2000*15. |     de2000 |     vvir |     6.*10^logd25 |   incl |  type |
  NGC0323                 |   14.173542 |  -52.97589 |     7503 | 109.182049119053 |   47.5 | E     |
  PGC130098               |   14.229282 |  -46.97500 |     8534 | 70.4938618102952 |   50.5 | S0-a  |
  PGC073529               |   14.258292 |   -0.87985 |    13923 | 60.6947665891908 |   50.5 | E     |
  UGC00588                |   14.258682 |   -0.87512 |    13233 | 67.0117914823311 |   52.6 | E-SO  |
  IC0061                  |   14.280084 |    7.50708 |    11229 | 80.1957396218394 |   16.7 | S0    |
  IC1605                  |  14.4066195 |  -48.90273 |     7208 | 100.728246617123 |   37.8 | SBbc  |
  NGC0317A                |  14.4128745 |   43.80067 |     5436 | 72.3021515004541 |   40.1 | Sa    |
  UGC00596                |   14.416167 |    8.09256 |    11724 | 68.1006407154566 |    0.0 | E     |
  PGC173205               |   14.437587 |   -0.41952 |    13082 | 67.1662768428085 |   53.2 | S0-a  |
  ESO411-034              |  14.4455025 |  -27.50167 |     5425 | 102.600928368145 |   39.7 | SABc  |
  PGC003475               |   14.545521 |   -8.21707 |     4520 |  84.947631274334 |   54.4 | E-SO  |
  UGC00602                |   14.597166 |   36.73050 |     6279 | 77.8307625827011 |   54.6 | SABc  |
  PGC003486               |  14.5993395 |   -8.40774 |     4283 | 99.3461936632091 |   55.8 | SBa   |
  NGC0332                 |  14.7046665 |    7.11128 |     5221 | 82.0637365637493 |   20.4 | E-SO  |
  NGC0334                 |  14.7075135 |  -35.11611 |     9014 |  64.886042919733 |   56.1 | SBb   |
  ESO002-011              |  14.7540555 |  -86.28504 |     4510 | 62.3952041951282 |   57.9 | SBcd  |
  UGC00614                |      14.901 |   35.56031 |     2490 | 79.6436721858368 |   58.2 | SBc   |
  SDSSJ005943.83+143403.9 |  14.9325075 |   14.56767 |     -339 | 63.4090576541091 |   40.4 |       |
  IC1609                  |  14.9443725 |  -40.33356 |     6770 | 67.6318544991969 |   32.9 | S0    |
  ESO051-011              |   15.001317 |  -68.12719 |     6722 | 64.5879047335007 |   33.2 | Sab   |
  PGC003584               |  15.0171435 |  -11.08269 |     5317 | 84.7522480246441 |   34.7 | SABb  |
  ESO541-008              |   15.038271 |  -18.62684 |     6172 |  62.251709596865 |   43.9 | Sbc   |
  ESO351-030              |    15.03885 |  -33.70900 |      -81 | 68.2576362500775 |   51.4 | E     |
  UGC00622                |  15.1171665 |   47.99522 |     2898 | 70.6563551529841 |   54.9 | Sc    |
  PGC003613               |   15.158667 |   -7.98102 |     5765 | 78.1900084241251 |   29.5 | SABc  |
  NGC0341                 |  15.1909875 |   -9.18578 |     4408 | 75.0155423072468 |   25.0 | Sc    |
  PGC003625               |   15.197154 |  -21.72411 |    12367 | 68.7307789015647 |   49.2 |       |
  UGC00634                |  15.3547605 |    7.62593 |     2210 | 100.728246617123 |   58.5 | Sm    |
  IC1610                  |   15.427401 |  -15.56779 |     5516 | 95.5325284480431 |   31.3 | S0-a  |
  NGC0349                 |  15.4614255 |   -6.80043 |     5915 | 80.3805964798114 |   36.8 | E-SO  |
  UGC00638                |   15.522291 |   26.95194 |    14545 | 77.2949756475874 |   59.0 | E     |
  ESO475-008              |  15.7116315 |  -24.21976 |     5432 | 67.3210998665425 |   48.5 | Sbc   |
  UGC00654                |   15.997458 |   21.22542 |     5711 | 116.185302018537 |    0.0 | E     |
  ESO079-015              |    16.05525 |  -62.52242 |     8427 |  62.251709596865 |   27.2 | SBc   |
  ESO295-031              |    16.07769 |  -40.14763 |     7950 | 67.4762982898433 |   59.7 | SBab  |
  NGC0365                 |  16.0780065 |  -35.12153 |     9779 | 60.6947665891908 |   55.3 | SBbc  |
  PGC003832               |   16.154181 |   -2.54336 |     5608 | 67.9440249273205 |   50.7 | Sc    |
  UGC00664                |  16.1825415 |    9.88228 |    12149 | 72.8033295890685 |    0.0 | E?    |
  IC1616                  |   16.234134 |  -27.42926 |     5469 | 97.5329176347604 |   23.8 | Sbc   |
  PGC003861               |  16.3282725 |   -5.42242 |     5123 | 62.8277101237661 |   46.5 | Sc    |
  PGC003868               |   16.334472 |  -47.20071 |     6354 |  61.823168855599 |   24.3 | S0-a  |
  ESO352-003              |  16.3448745 |  -34.57381 |    10813 | 79.6436721858368 |   40.5 | Sb    |
  UGC00675                |   16.529892 |    0.77584 |     5164 | 68.1006407154566 |    6.1 | I     |
  NGC0378                 |   16.550949 |  -30.17804 |     9425 | 91.4431586013871 |   44.2 | Sc    |
  UGC00672                |    16.57455 |   44.95420 |      879 | 72.1358732052396 |   18.3 | I     |
  ESO113-011              |  16.6018755 |  -58.78583 |    12468 |  61.823168855599 |   40.7 | Sc    |
  PGC003926               |   16.635159 |  -23.67877 |     3318 | 72.6358787618945 |   50.9 | SBc   |
  PGC003939               |  16.7068155 |  -45.82485 |     7118 | 62.6832208614854 |   52.9 | E-SO  |
  UGC00670                |   16.709667 |   75.60036 |     5928 | 63.8485738027402 |   25.3 | Sb    |
  ESO295-037              |   16.776681 |  -42.00835 |     6789 |  62.251709596865 |   57.3 | SABb  |
  NGC0380                 |  16.8229935 |   32.48248 |     4540 |   86.72637957922 |   29.4 | E     |
  UGC00685                |  16.8434805 |   16.68402 |      197 | 60.9749172875756 |   50.0 | Sm    |
  NGC0385                 |  16.8632295 |   32.31982 |     5106 | 72.3021515004541 |   53.9 | E     |
  ESO113-012              |  16.8775275 |  -61.33869 |     7646 | 62.9725497293302 |   57.6 | S0    |
  UGC00690                |  16.8864165 |   39.40011 |     6016 | 100.728246617123 |   47.3 | SBc   |
  IC1625                  |   16.927416 |  -46.90756 |     6530 | 107.932253722676 |   48.0 | E-SO  |
  IC1623A                 |     16.9443 |  -17.50700 |     5920 |  63.263214061317 |   34.9 | S?    |
  ESO243-035              |   17.047458 |  -47.13567 |     7038 | 68.5726951182495 |   42.2 | S0    |
  NGC0392                 |   17.097471 |   33.13366 |     4797 |  81.311359027368 |   59.8 | E-SO  |
  NGC0393                 |   17.153958 |   39.64433 |     6250 | 98.6622945100759 |   46.3 | E     |
  IC1628                  |   17.198037 |  -28.58230 |     5581 | 98.8897452287593 |   27.9 | E     |
  IC0079                  |   17.206995 |  -15.94860 |    12487 | 74.1568473094084 |   53.3 | E-SO  |
  NGC0399                 |  17.2467465 |   32.63421 |     5349 | 67.3210998665425 |   51.0 | Sa    |
  ESO029-034              |  17.2666245 |  -74.51553 |    10327 | 63.5552200215887 |   30.5 | SBb   |
  ESO243-045              |  17.2689105 |  -45.77348 |     7570 | 86.1293552206461 |   35.0 | E-SO  |
  UGC00714                |  17.3084805 |   32.15135 |     4752 | 67.0117914823311 |   46.0 | Sc    |
  IC0081                  |    17.34288 |   -1.69589 |     3906 |  70.008582096846 |   44.5 | E?    |
  NGC0409                 |  17.3884545 |  -35.80559 |     6357 |  81.311359027368 |   44.6 | E     |
  UGC00726                |   17.489763 |   -1.74905 |     3807 | 88.5423980239359 |   59.6 | Scd   |
  UGC00724                |  17.4972045 |   32.36823 |     5288 | 62.3952041951282 |   39.1 | Sab   |
  ANDROMEDA05             |   17.571042 |   47.62917 |     -217 | 119.991711914473 |   52.8 | E-SO  |
  ESO352-015              |  17.5807905 |  -35.73634 |     3353 | 93.3579446615098 |   51.0 | SABc  |
  NGC0418                 |  17.6483415 |  -30.22132 |     5523 | 118.618179448614 |   50.4 | Sc    |
  PGC004194               |  17.6541675 |   -7.62095 |     4083 | 80.5659015604232 |   35.1 | S0    |
  UGC00731                |  17.6834085 |   49.60206 |      830 | 112.759021636273 |   21.1 | I     |
  UGC00736                |     17.7042 |   -1.75666 |     5022 |  62.251709596865 |   44.0 | Sc    |
  ESO151-027              |  17.7536925 |  -55.87084 |     5045 | 78.9134823068884 |   25.0 | E-SO  |
  IC1637                  |  17.7546795 |  -30.43841 |     5862 | 101.193181078901 |   40.8 | SBc   |
  NGC0417                 |  17.7732705 |  -18.14828 |    12559 | 65.0356098428257 |   52.0 | E-SO  |
  UGC00741                |  17.7857505 |    8.77539 |    10622 | 60.6947665891908 |   38.5 | E     |
  PGC004249               |  17.8009155 |   -7.54640 |     5340 | 67.1662768428085 |   58.2 | Sc    |
  NGC0432                 |   17.942667 |  -61.52761 |     7806 | 78.9134823068884 |   43.3 | E-SO  |
  ESO352-018              |  18.0393435 |  -32.24242 |     9653 | 70.6563551529841 |   34.9 | Sa    |
  NGC0420                 |  18.0403335 |   32.12310 |     5117 | 82.8230531480857 |   48.0 | S0    |
  NGC0413                 |  18.1310325 |   -2.79343 |     5757 | 63.1177059151368 |   51.7 | SBc   |
  PGC004346               |  18.1330605 |   -4.14639 |     5601 | 66.5504823394758 |   45.7 | E-SO  |
  UGC00754                |  18.1579995 |   50.59961 |     6984 | 70.9824858616729 |   53.7 | S0-a  |
  UGC00755                |  18.1624995 |   38.50583 |     6597 | 69.5266430487291 |   33.8 | SABc  |
  NGC0440                 |   18.202041 |  -58.28222 |     4880 | 63.7017367891317 |   54.8 | Sbc   |
  ESO412-016              |   18.238083 |  -31.45011 |     5437 | 62.6832208614854 |   35.2 | S0-a  |
  PGC004392               |  18.3155865 |   15.51640 |    14119 | 65.1855394210117 |   59.1 | E     |
  UGC00761                |   18.338334 |   50.64514 |     7143 |  64.886042919733 |   23.2 | E     |
  NGC0438                 |    18.39165 |  -37.90160 |     3253 | 80.7516116678723 |   58.3 | Sb    |
  UGC00772                |   18.414312 |    0.87459 |     1123 | 71.6392898860756 |   45.5 | I     |
  ESO412-017              |   18.439647 |  -31.06335 |     5569 | 67.7877507123935 |   39.3 | SBa   |
  NGC0441                 |   18.463542 |  -31.78833 |     5449 | 90.8136639381157 |   28.6 | S0-a  |
  ESO080-001              |  18.4917105 |  -62.39919 |     4743 | 64.7368021965369 |   43.1 | SBc   |
  ESO352-025              |   18.532236 |  -33.15558 |     5309 | 68.8892082133164 |   49.5 | SBc   |
  PGC004461               |  18.5917395 |  -55.40013 |     3368 | 98.6622945100759 |    0.0 | E?    |
  NGC0437                 |  18.5928765 |    5.92682 |     5276 | 103.550270790759 |   40.6 | S0-a  |
  UGC00783                |   18.609459 |   42.55628 |     6070 | 77.4731460392143 |   57.2 | SABc  |
  ESO475-013              |  18.6117855 |  -25.38363 |     3484 | 62.8277101237661 |   55.1 | SABc  |
  ESO352-027              |   18.630372 |  -32.26455 |     5136 | 82.0637365637493 |   39.8 | Sc    |
  ESO352-028              |  18.7529055 |  -32.24349 |     5658 |   76.58631911076 |   16.0 | S0-a  |
  ESO244-006              |   18.790971 |  -44.48141 |     9100 | 72.4688329708456 |   48.2 | E-SO  |
  UGC00803                |  18.8455635 |    8.09921 |     2338 | 100.728246617123 |   28.9 | Sd    |
  UGC00808                |  18.9087495 |    9.30700 |    11644 | 80.9377720668364 |   46.1 | Sc    |
  ESO475-015              |  18.9411795 |  -26.84288 |     3485 | 86.1293552206461 |   47.2 | SBb   |
  ESO352-030              |  18.9744795 |  -32.47751 |     5857 | 79.2777474519079 |   24.0 | SABc  |
  ESO195-035              |   18.980121 |  -50.18943 |     7057 | 77.6517484407983 |   47.7 | S0-a  |
  IC0090                  |   19.126488 |   -7.97702 |     5472 | 74.8430032945237 |   33.0 | E     |
  ESO244-010              |   19.264746 |  -44.18067 |     6566 | 75.7096435965858 |   29.4 | SABa  |
  NGC0466                 |   19.305291 |  -58.90997 |     4994 | 96.4164686173752 |   37.1 | S0-a  |
  NGC0461                 |   19.335318 |  -33.84100 |     5486 | 72.6358787618945 |   34.6 | Sc    |
  PGC004663               |  19.4516445 |   -8.60749 |     3975 | 90.1885274716306 |   50.9 | SBm   |
  ESO296-008              |  19.5301725 |  -41.85604 |     6181 | 60.2769438428993 |   56.8 | SBd   |
  PGC004668               |  19.5348885 |  -44.46188 |     6483 | 70.9824858616729 |   50.3 | Sc    |
  UGC00833                |  19.5369165 |   11.38175 |     5204 | 86.5269288817333 |   48.1 | Sc    |
  ESO352-038              |  19.5775425 |  -37.10414 |     9340 | 64.1432992326116 |   55.0 | S0    |
  ESO113-035              |   19.671708 |  -58.73142 |     4797 | 60.2769438428993 |   31.5 | S0-a  |
  PGC004701               |  19.6779735 |   -7.44969 |     5239 | 60.2769438428993 |   22.8 | Sbc   |
  ESO151-040              |  19.7016555 |  -53.29256 |     7178 | 104.268052014602 |   59.0 | SABc  |
  UGC00842                |  19.7234385 |   -1.00199 |    13527 | 72.6358787618945 |   49.4 | S?    |
  NGC0467                 |   19.792092 |    3.30071 |     5538 | 99.5752210060189 |   30.5 | S0    |
  ESO196-003              |   19.868247 |  -51.77980 |     9126 | 67.1662768428085 |   45.6 | S0-a  |
  UGC00856                |  19.8706245 |   -1.70158 |     4726 | 64.7368021965369 |   40.9 | SBm   |
  NGC0484                 |   19.894542 |  -58.52422 |     4903 | 108.181074904063 |   57.4 | E-SO  |
  UGC00855                |  19.9049535 |    8.17272 |     9553 |   60.41590304981 |   25.6 | SBb   |
  NGC0471                 |   19.998561 |   14.78604 |     4196 | 63.8485738027402 |   49.4 | S0    |
  ESO244-017              |   20.082084 |  -44.12872 |     6812 | 78.3702634414875 |   47.7 | Sa    |
  UGC00871                |  20.1004995 |    5.82748 |     2143 | 103.788989985647 |    0.0 | I     |
  ESO352-047              |   20.141316 |  -34.12189 |     3612 | 68.4149937137145 |   55.6 | IB    |
  IC1672                  |  20.1593745 |   29.69882 |     7142 | 85.3397266651725 |   47.5 | Sab   |
  PGC004858               |  20.1996735 |   -3.65363 |    18574 | 84.1688135868167 |    0.0 | S0    |
  PGC132846               |  20.2007775 |  -31.11460 |     9242 | 67.3210998665425 |   44.6 | Sc    |
  UGC00882                |  20.2309755 |    6.57477 |     2318 | 91.4431586013871 |   43.5 | I     |
  UGC00883                |  20.2538205 |   17.07337 |     2534 | 69.3667287432316 |   42.0 | SBd   |
  UGC00878                |   20.262324 |   33.89850 |     4176 | 67.7877507123935 |   47.3 | S0    |
  UGC00888                |  20.2749105 |    5.42831 |     2420 | 70.8192424934712 |   15.0 | I     |
  NGC0481                 |  20.3020785 |   -9.21119 |     5440 | 87.3275423419863 |   53.0 | E-SO  |
  ESO352-051              |  20.3060415 |  -36.47257 |     5718 | 63.8485738027402 |   57.3 | E-SO  |
  UGC00892                |   20.319159 |   -0.54452 |     5177 | 100.034833412068 |   27.1 | Sab   |
  NGC0491                 |  20.3346075 |  -34.06339 |     3678 | 81.1243616299177 |   44.7 | SBb   |
  ESO352-055              |   20.387568 |  -33.15604 |     3343 | 63.7017367891317 |   47.6 | E-SO  |
  UGC00900                |  20.3965005 |   23.75931 |    11779 | 77.8307625827011 |    0.0 | Sab   |
  PGC004943               |  20.4297015 |  -11.76885 |     5328 | 70.1699568354359 |   34.1 | SABc  |
  ESO244-021              |   20.454834 |  -44.05750 |     6941 | 74.1568473094084 |   46.0 | Sbc   |
  NGC0487                 |   20.479458 |  -16.37039 |     5822 | 65.6373871651568 |   54.4 | SBa   |
  UGC00902                |     20.4825 |   50.04747 |     6445 | 68.8892082133164 |   51.6 | E     |
  UGC00910                |  20.4930285 |   15.79501 |     6375 | 65.9403516691467 |   39.2 | Sc    |
  UGC00909                |  20.5066245 |   37.40136 |     5216 | 69.0480216688057 |   34.6 | SABc  |
  UGC00917                |   20.678625 |   19.03261 |    11260 | 63.7017367891317 |   34.9 | S0    |
  IC0100                  |   20.724729 |   -4.64307 |     5208 | 62.5390467249118 |   53.3 | E-SO  |
  NGC0502                 |  20.7313755 |    9.04917 |     2543 | 98.2089882664465 |   24.4 | S0    |
  NGC0495                 |  20.7340005 |   33.47031 |     4220 | 65.6373871651568 |   49.2 | S0-a  |
  PGC137825               |   20.750709 |   53.26217 |     6009 | 61.2563610861437 |   37.6 | Sbc   |
  ESO352-061              |  20.7700935 |  -34.98494 |     5749 | 61.3975781886058 |   50.7 | Sab   |
  NGC0511                 |  20.8778775 |   11.29090 |    11187 | 70.9824858616729 |   49.9 | E     |
  UGC00941                |  20.8848945 |    6.96062 |     2715 | 62.1085279549837 |   48.2 | IAB   |
  NGC0508                 |  20.9195265 |   33.28086 |     5609 | 64.5879047335007 |   37.3 | E     |
  UGC00942                |   20.931954 |    6.69137 |     2321 |  64.886042919733 |   24.1 | Sm    |
  ESO352-069              |  21.0583515 |  -34.72634 |     5845 | 95.3127994740945 |   49.8 | SBab  |
  PGC005186               |  21.1283595 |  -15.53784 |     5735 | 76.4101882168071 |   42.0 | S0-a  |
  NGC0534                 |   21.185979 |  -38.12902 |     5617 | 71.3101414757757 |   29.6 | S0    |
  ESO413-004              |  21.2096355 |  -31.75647 |    10652 | 83.7820979837867 |   26.9 | SABc  |
  PGC005230               |   21.220053 |  -11.58917 |    10156 | 61.5391208453397 |   58.8 | Sb    |
  PGC005239               |   21.266811 |   -4.70862 |     5661 | 72.3021515004541 |   47.8 | S0    |
  NGC0544                 |  21.3001665 |  -38.09456 |     5779 | 87.9328721951937 |   57.0 | E-SO  |
